id,category,shown_price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Apikoğlu Dana Yarım Kangal Sucuk 180 Gr,Et ve Tavuk,299.9,01,,0.0,,
Apikoğlu Kurutulmuş Dana Füme Et 100 GR,Et ve Tavuk,569.0,01,,0.0,0.0,9.633911368015415
Bolca Hindi Bonfile - 1 Kg.,Et ve Tavuk,439.9,01,,-15.387574533564147,-15.387574533564147,0.0
Bolca Tabaklı Alt But Kemiksiz Hindi - 1 Kg.,Et ve Tavuk,439.9,01,,-18.521948508983147,-18.521948508983147,-4.348771472059144
Çapanoğlu Çemeni Sıyrılmış Pastırma 80 Gr,Et ve Tavuk,199.9,01,,0.0,-44.456793553764925,-44.456793553764925
Çapanoğlu Dana Füme Et 60 Gr,Et ve Tavuk,199.9,01,,17.657445556209534,17.657445556209534,
Çapanoğlu Dana Kurutulmuş Füme Et 60 Gr,Et ve Tavuk,299.9,01,,15.390534821085033,15.390534821085033,0.0
Çapanoğlu Fümechef Dana Füme Antrikot 100 Gr,Et ve Tavuk,299.9,01,,-25.006251562890725,-25.006251562890725,0.0
Çapanoğlu Fümechef Karabiberli Dana Rosatbeef 100 Gr,Et ve Tavuk,299.9,01,,-25.006251562890725,-25.006251562890725,0.0
Çemeni Sıyrılmış Dana Pastı - 500 Gr.,Et ve Tavuk,1899.95,01,,0.0,,
Cumhuriyet Acılı Parmak Sucuk - 500 Gr.,Et ve Tavuk,899.95,01,,-18.14915870850386,-18.14915870850386,0.0
Cumhuriyet Çemeni Sıyrılmış Pastırma 90 Gr,Et ve Tavuk,399.9,01,,0.0,0.0,0.0
Cumhuriyet Kangal Fermente Sucuk - 500 Gr.,Et ve Tavuk,899.95,01,,-18.14915870850386,-18.14915870850386,0.0
Cumhuriyet Küvet Sucuk 300 Gr,Et ve Tavuk,659.9,01,,0.0,0.0,0.0
Dana Antrikot - 500 Gr.,Et ve Tavuk,799.95,01,,0.0,0.0,0.0
Dana Bonfile - 500 Gr.,Et ve Tavuk,1229.95,01,,0.0,0.0,2.5001041710071252
Dana Haşlamalık Et - 500 Gr.,Et ve Tavuk,579.95,01,,0.0,0.0,1.7545398719185892
Dana İşkembe - 500 Gr.,Et ve Tavuk,99.95,01,,0.0,0.0,0.0
Dana Kol Kuşbaşı - 500 Gr.,Et ve Tavuk,449.95,01,,-18.183471224656795,-18.183471224656795,-16.668210019446253
Dana Kol Kuşbaşı Kıymalık - 500 Gr.,Et ve Tavuk,449.95,01,,-18.183471224656795,-18.183471224656795,-16.668210019446253
Dana Kontrfile - 500 Gr.,Et ve Tavuk,769.95,01,,0.0,0.0,1.3158760444766102
Dana Kuşbaşı Kıymalık - 500 Gr.,Et ve Tavuk,489.95,01,,22.502812851606453,0.0,2.0835503698301907
Dana Kuzu Kıymalık (%80 Dana+%20 Ku - 500 Gr.,Et ve Tavuk,489.95,01,,22.502812851606453,0.0,2.0835503698301907
Dana Nuar - 500 Gr.,Et ve Tavuk,579.95,01,,0.0,0.0,1.7545398719185892
Dana Rosto - 500 Gr.,Et ve Tavuk,569.95,01,,0.0,0.0,1.7858737387266719
Dana Rulo Kıymalık - 500 Gr.,Et ve Tavuk,509.95,01,,0.0,18.60681474590069,2.0002000200020005
Dana Sote - 500 Gr.,Et ve Tavuk,609.95,01,,0.0,0.0,1.6668055671305941
Erpiliç Baget - 1 Kg.,Et ve Tavuk,185.0,01,,48.0,48.0,
Erpiliç But - 1 Kg.,Et ve Tavuk,149.9,01,,0.0,42.761904761904766,0.0
Erpiliç But Izgara - 1 Kg.,Et ve Tavuk,339.9,01,,0.0,0.0,
Erpiliç Pirzola - 1 Kg.,Et ve Tavuk,239.9,01,,0.0,0.0,0.0
Erpiliç Sarma - 1 Kg.,Et ve Tavuk,199.9,01,,0.0,0.0,
Erpiliç Schnitzel 300 Gr,Et ve Tavuk,89.9,01,,19.866666666666674,19.866666666666674,0.0
Erpiliç Üst Kanat - 1 Kg.,Et ve Tavuk,229.9,01,,0.0,0.0,
Fümechef Cotto Dana,Et ve Tavuk,299.9,01,,-25.006251562890725,-25.006251562890725,0.0
Fümechef Sade Roastbeef Dana,Et ve Tavuk,299.9,01,,-25.006251562890725,-25.006251562890725,0.0
Gedik Izgara - kanat Pi - 1 Kg.,Et ve Tavuk,299.95,01,,,0.016672224074695353,
Gedik Pirzola Pi - 1 Kg.,Et ve Tavuk,199.95,01,,,-9.072305593451576,
Gürmar Dana Kangal Sucuk - 500 Gr.,Et ve Tavuk,599.95,01,,,0.0,
Hastavuk Piliç Yaprak Ka - 1 Kg.,Et ve Tavuk,549.9,01,,0.0,0.0,
Kuzu Böbrek Yatağı - 500 Gr.,Et ve Tavuk,539.95,01,,0.0,0.0,0.0
"Kuzu But - 2,5 Kg.",Et ve Tavuk,2649.75,01,,0.0,0.0,0.0
"Kuzu But İnciksiz - 2,5 Kg.",Et ve Tavuk,2699.75,01,,0.0,0.0,0.0
Kuzu But Tandır - 2 Kg.,Et ve Tavuk,2659.8,01,,0.0,0.0,
Kuzu Ciğeri - 1 Kg.,Et ve Tavuk,1199.9,01,,0.0,0.0,
Kuzu Gerdan - 500 Gr.,Et ve Tavuk,484.95,01,,0.0,0.0,0.0
Kuzu İncik - 500 Gr.,Et ve Tavuk,614.95,01,,0.0,0.0,0.0
Kuzu Kaburga - 500 Gr.,Et ve Tavuk,484.95,01,,0.0,0.0,0.0
Kuzu Kavurmalık - 500 Gr.,Et ve Tavuk,634.95,01,,0.0,0.0,0.0
"Kuzu Kol - 1,5 Kg.",Et ve Tavuk,1274.85,01,,-17.47742499271774,-17.47742499271774,-17.47742499271774
Kuzu Külbastı - 500 Gr.,Et ve Tavuk,744.95,01,,0.0,0.0,0.0
Kuzu Kuşbaşı - 500 Gr.,Et ve Tavuk,724.95,01,,0.0,0.0,0.0
Kuzu Pirzola - 500 Gr.,Et ve Tavuk,814.95,01,,0.0,0.0,0.0
Kuzu Şiş - 500 Gr.,Et ve Tavuk,744.95,01,,0.0,0.0,0.0
Kuzu Yarım Kol - 1 Kg.,Et ve Tavuk,1289.9,01,,0.0,0.0,0.0
Lezita Baget - 1 Kg.,Et ve Tavuk,159.9,01,,27.920000000000005,27.920000000000005,
Lezita But - 1 Kg.,Et ve Tavuk,135.0,01,,0.0,0.0,0.0
Lezita But Izgara Derisiz - 1 Kg.,Et ve Tavuk,199.9,01,,0.0,0.0,-28.58163629867809
Lezita Ciğer - 1 Kg.,Et ve Tavuk,79.9,01,,0.0,0.0,
Lezita Fileto - 1 Kg.,Et ve Tavuk,229.9,01,,-14.820303816228222,-14.820303816228222,2.1777777777777803
Lezita Göğüs - 1 Kg.,Et ve Tavuk,159.9,01,,0.0,0.0,
Lezita Piliç Baton Sucuk 450 Gr,Et ve Tavuk,119.9,01,,0.0,0.0,0.0
Lezita Piliç Yaprak Döner 200 gr,Et ve Tavuk,129.9,01,,,,
"Lezita Poşetli Bütün Piliç - 2,5 Kg.",Et ve Tavuk,249.75,01,,,,
Lezita Üst But Kanat - 1 Kg.,Et ve Tavuk,195.0,01,,0.0,0.0,
Lezita Yaprak Kanat - 1 Kg.,Et ve Tavuk,499.9,01,,0.0,0.0,
Maret Afiyetle Dana Kokteyl Sosis 200 gr,Et ve Tavuk,249.9,01,,13.642564802182811,13.642564802182811,13.642564802182811
Maret Afiyetle Dana Sucuk 200 Gr,Et ve Tavuk,265.0,01,,15.217391304347828,15.217391304347828,15.217391304347828
Maret Boncuk Sucuk 220 Gr,Et ve Tavuk,399.9,01,,42.87245444801715,42.87245444801715,14.289797084881394
Maret Çemeni Sıyrılmış Pastırma 100 Gr,Et ve Tavuk,399.9,01,,5.26454330086865,5.26454330086865,5.26454330086865
Maret Küvet Sucuk 300 Gr,Et ve Tavuk,389.9,01,,0.0,0.0,50.01923816852636
Maret Lezzetince Hindi Füme 110 Gr,Et ve Tavuk,96.5,01,,,,0.0
Maret Pratik Dana Macar Salam 50 Gr,Et ve Tavuk,69.9,01,,40.0801603206413,40.0801603206413,16.69449081803006
Maret Pratik Hindi Füme 60 Gr,Et ve Tavuk,54.9,01,,10.02004008016032,10.02004008016032,10.02004008016032
Maret Pratik Hindi Salam 8 Dilim 60 gr,Et ve Tavuk,39.9,01,,14.326647564469916,14.326647564469916,14.326647564469916
Maret Pratik Sosis 140 Gr,Et ve Tavuk,72.9,01,,4.291845493562231,4.291845493562231,4.291845493562231
Maret Sosis 5'li 240 Gr,Et ve Tavuk,315.5,01,,37.23357981731187,37.23357981731187,5.201733911303776
Maret Uzun Hindi Sosisi 5'li 210 Gr,Et ve Tavuk,86.0,01,,0.0,0.0,
Namet 7/24 Dana Jambon 50 Gr,Et ve Tavuk,89.9,01,,28.520371694067194,28.520371694067194,5.889281507656065
Namet 7/24 Hindi Füme 60 Gr,Et ve Tavuk,34.95,01,,0.0,0.0,0.0
Namet 7/24 Hindi Salam 60 Gr,Et ve Tavuk,27.9,01,,0.0,0.0,0.0
Namet 7/24 Hindi Sosis 140 Gr,Et ve Tavuk,49.9,01,,-16.69449081803005,-16.69449081803005,-23.11248073959939
Namet Dana Kangal Sucuk 200 Gr,Et ve Tavuk,299.9,01,,25.010421008753635,25.010421008753635,25.010421008753635
Namet Dana Kangal Sucuk 300 Gr,Et ve Tavuk,299.9,01,,-16.67129758266185,-16.67129758266185,-16.67129758266185
Namet Dana Kavurma 80 Gr,Et ve Tavuk,259.9,01,,8.33680700291787,8.33680700291787,18.1900864029104
Namet Dilimli Hindi Jambon 130 Gr,Et ve Tavuk,119.9,01,,,33.29627570872707,9.099181073703367
Namet Gurme Dana Sucuk 240 Gr,Et ve Tavuk,499.9,01,,25.006251562890725,25.006251562890725,25.006251562890725
Namet Hindi Uzun Sosis 210 Gr,Et ve Tavuk,109.9,01,,9.954977488744374,9.954977488744374,9.954977488744374
Namet Hindi Uzun Sosis 420 Gr,Et ve Tavuk,199.9,01,,0.0,,17.657445556209534
Namet Kokteyl Dana Sosis 250 Gr,Et ve Tavuk,299.9,01,,0.0,0.0,0.0
Namet Nam Nam Pişmiş Dana Döner 200 Gr,Et ve Tavuk,229.9,01,,,27.75771047513199,15.007503751875936
Namet Piliç Füme 150 Gr,Et ve Tavuk,99.9,01,,,11.123470522803114,11.123470522803114
Namet Sofram Kangal Sucuk 220 Gr,Et ve Tavuk,119.9,01,,0.0,0.0,0.0
Pınar Aç Bitir Büyük Dilim Hindi Salam 60 Gr,Et ve Tavuk,41.9,01,,0.0,0.0,0.0
Pınar Aç Bitir Dana Macar Salam 60 Gr,Et ve Tavuk,81.5,01,,0.0,0.0,25.577812018489976
Pınar Aç Bitir Fıstıklı Hindi Salam 50 Gr,Et ve Tavuk,40.75,01,,0.0,0.0,13.509749303621174
Pınar Aç Bitir Hindi Füme 60 Gr,Et ve Tavuk,32.5,01,,-30.703624733475475,-30.703624733475475,-30.703624733475475
Pınar Aç Bitir Hindi Salam 75 Gr,Et ve Tavuk,32.5,01,,-30.107526881720432,-30.107526881720432,-9.470752089136486
Pınar Dana Sosis 430 Gr,Et ve Tavuk,499.9,01,,0.0,0.0,17.6235294117647
Pınar Doyum Hindi Salam 500 Gr,Et ve Tavuk,179.9,01,,0.0,0.0,0.0
Pınar Gurme Dana Sucuk 250 Gr,Et ve Tavuk,499.9,01,,0.0,0.0,25.006251562890725
Pınar Gurme Hindi Füme 110Gr But Etli,Et ve Tavuk,114.9,01,,0.0,0.0,0.0
Pınar Gurme Hindi Füme 110Gr Karabiberli,Et ve Tavuk,95.0,01,,0.0,0.0,0.0
Pınar Gurme Hindi Füme 150Gr,Et ve Tavuk,129.9,01,,0.0,0.0,0.0
Pınar Hindi Uzun Sosis 430 Gr,Et ve Tavuk,209.0,01,,0.0,0.0,0.0
Pınar İllaki Kasap Sucuk 300 Gr,Et ve Tavuk,499.9,01,,0.0,,0.0
Pınar İllaki Misket Köfte 390 Gr,Et ve Tavuk,559.95,01,,21.741493640613125,21.741493640613125,21.741493640613125
Pınar Macar Salam Aç Bitir Büyük Dilim 50 Gr,Et ve Tavuk,67.75,01,,0.0,0.0,0.0
Pınar Mangal Keyfi Sucuk 300 Gr,Et ve Tavuk,215.0,01,,0.0,0.0,0.0
Pınar Şölen Dana Sucuk 180 Gr,Et ve Tavuk,239.9,01,,0.0,0.0,-4.001600640256102
Pınar Sosis Dana Hot Dog 295 Gr,Et ve Tavuk,399.9,01,,0.0,0.0,0.0
Special Köfte Adana (Dana-Kuzu) - 500 Gr.,Et ve Tavuk,449.95,01,,0.0,0.0,5.8830450641251915
Special Köfte Kasap (Dana-Kuzu) - 500 Gr.,Et ve Tavuk,449.95,01,,0.0,0.0,5.8830450641251915
Tiresüt Şiş Köfte 250 Gr,Et ve Tavuk,499.9,01,,0.0,0.0,
Torku Dilimli Salam 50 Gr,Et ve Tavuk,64.95,01,,14.14762741652022,14.14762741652022,8.430717863105183
Torku Isılı İşlem Görmüş Vakum Sucuk 180 Gr,Et ve Tavuk,239.9,01,,9.095043201455207,9.095043201455207,9.095043201455207
Torku Mini Kokteyl Sosis 100 Gr,Et ve Tavuk,129.9,01,,8.340283569641366,8.340283569641366,8.340283569641366
Yayla Köri Soslu Tavuk 200 Gr,Et ve Tavuk,106.95,01,,0.0,0.0,0.0
Activia Ananas&Yulaf&Hindistan Cevizli Probiyotikli Blow,"Süt, Kahvaltılık, Sark.",57.5,01,,0.0,,0.0
Activia Doğal Probiyotikli Ananaslı Yoğurt 4*100 Gr,"Süt, Kahvaltılık, Sark.",99.5,01,,0.0,0.0,0.0
Activia Doğal Probiyotikli İncir&Cevizli Yoğurt 4*100 Gr,"Süt, Kahvaltılık, Sark.",99.5,01,,0.0,0.0,0.0
Activia Doğal Probiyotikli Kuru Kayısılı Yoğurt 4*100 Gr,"Süt, Kahvaltılık, Sark.",99.5,01,,0.0,,0.0
Activia Doğal Probiyotikli Orman Meyveli Yoğurt 4*100 Gr,"Süt, Kahvaltılık, Sark.",99.5,01,,0.0,,0.0
Activia Doğal Probiyotikli Sade Yoğurt 4*100 Gr,"Süt, Kahvaltılık, Sark.",99.5,01,,,0.0,0.0
Activia Probiyotikli Bowl Ahududu&Yulaf&Ceviz,"Süt, Kahvaltılık, Sark.",57.5,01,,0.0,0.0,0.0
Activia Probiyotikli Bowl Muz&Yulaf&Fındık,"Süt, Kahvaltılık, Sark.",57.5,01,,0.0,0.0,0.0
Activia x2 Probiyotik Ahududu&Hibisküs Shot 80 Ml,"Süt, Kahvaltılık, Sark.",32.5,01,,,0.0,18.181818181818183
Akdeniz Toros Mantı 500 Gr,"Süt, Kahvaltılık, Sark.",179.9,01,,0.0,0.0,0.0
Alan Kuru Sele Zeytin - 500 Gr.,"Süt, Kahvaltılık, Sark.",199.95,01,,0.0,0.0,0.0
Alan Yağlı Sele Zeytin - 500 Gr.,"Süt, Kahvaltılık, Sark.",249.95,01,,0.0,0.0,0.0
Alpella Çikolatalı Süt 200 Ml,"Süt, Kahvaltılık, Sark.",21.9,01,,0.0,,
Alpro Şekersiz Badem Sütü 1 Lt,"Süt, Kahvaltılık, Sark.",225.0,01,,50.05001667222408,0.0,
Anavarza Çam Balı 325 Gr,"Süt, Kahvaltılık, Sark.",349.9,01,,16.672224074691567,16.672224074691567,0.0
Anavarza Çam Balı 450 Gr,"Süt, Kahvaltılık, Sark.",399.9,01,,0.0,0.0,0.0
Anavarza Çam Balı 850 Gr,"Süt, Kahvaltılık, Sark.",699.9,01,,0.0,0.0,0.0
Anavarza Çiçek Balı 450 Gr,"Süt, Kahvaltılık, Sark.",337.5,01,,0.0,0.0,12.537512504168063
Anavarza Çiçek Balı 850 Gr,"Süt, Kahvaltılık, Sark.",599.9,01,,0.0,0.0,20.004000800160032
Anavarza Çiçek Balı Akıllı Kapak 325 Gr,"Süt, Kahvaltılık, Sark.",317.5,01,,17.63616154131161,17.63616154131161,0.0
Anavarza Keven Kekik Balı 450 Gr,"Süt, Kahvaltılık, Sark.",499.9,01,,0.0,0.0,0.0
Anavarza Keven Kekik Balı 850 Gr,"Süt, Kahvaltılık, Sark.",845.9,01,,0.0,0.0,
Anavarza Kral Şakir Bal Tüpü 40 Gr,"Süt, Kahvaltılık, Sark.",54.9,01,,0.0,0.0,22.271714922049
Aoç Fındık Kreması 700 Gr,"Süt, Kahvaltılık, Sark.",179.9,01,,-21.765601217656005,-21.765601217656005,-21.765601217656005
Arnilya Sele Siyah Zeytin - 500 Gr.,"Süt, Kahvaltılık, Sark.",129.95,01,,0.0,-23.536334215945867,-23.536334215945867
Arnilya Yağlı Sele Zeytin - 500 Gr.,"Süt, Kahvaltılık, Sark.",249.95,01,,13.639463514435098,13.639463514435098,13.639463514435098
Balkovan Çiçek Balı 850 Gr,"Süt, Kahvaltılık, Sark.",499.9,01,,0.0,0.0,0.0
Balkovan Süzme Çiçek Balı 460 Gr,"Süt, Kahvaltılık, Sark.",259.9,01,,0.0,0.0,0.0
Balparmak Apitera Zen 7'li 7 Gr,"Süt, Kahvaltılık, Sark.",124.9,01,,25.025025025025023,25.025025025025023,0.0
Balparmak Çam Balı Çıt Kapak 350 Gr,"Süt, Kahvaltılık, Sark.",419.95,01,,0.0,20.02000571591884,20.02000571591884
Balparmak Çiçek Balı 850 Gr,"Süt, Kahvaltılık, Sark.",799.9,01,,0.0,14.287755393627661,14.287755393627661
Balparmak Çiçek Balı Çıt Kapak 350 Gr,"Süt, Kahvaltılık, Sark.",419.95,01,,0.0,20.02000571591884,20.02000571591884
Balparmak Süzme Çam Balı Kavanoz 460 Gr,"Süt, Kahvaltılık, Sark.",459.95,01,,0.0,7.741859920356059,7.741859920356059
Balparmak Süzme Çam Balı Kavanoz 850 Gr,"Süt, Kahvaltılık, Sark.",799.9,01,,0.0,14.287755393627661,14.287755393627661
